Portada Imagen,URL - IMDb / FilmAffinity,Trailer,Título,Resumen,Tiempo (min),Año,Género,Production Co.,Directores,Actores Protagónicos,Locación,Presupuesto,Taquilla,Idioma,Latitud,Longitud
https://pics.filmaffinity.com/diogenes-866540761-mmed.jpg,https://www.filmaffinity.com/es/film782293.html,https://www.youtube.com/watch?v=rox59fDpHbU,Diógenes,"En los Andes peruanos, dos hermanos son criados en aislamiento por su padre, un pintor de Tablas de Sarhua, que intercambia sus obras en el pueblo por provisiones, mientras sus hijos le esperan, cuidados por sus perros. Una mañana, Diógenes no despierta. Sabina y Santiago conviven durante tres días con el cadáver de su padre, anhelando que lo haga. Tras reconocer su muerte, irán en busca de su pasado",80,2023,Drama,Dublin Films,"Dublin Films, Selva Cine","Gisela Yupa, Cleiner Yupa, Jorge Pomacanchari",Perú,-,-,Español,-9.189.967,-75.015.152
https://m.media-amazon.com/images/M/MV5BNjI5Yzk5NjMtNjU4Ni00ZWE4LWJlZDAtZGYwMjIyYjU1ZjQ3XkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt32235405/?ref_=instant_tt_1&q=Reinaldo%20Cutipa,https://www.youtube.com/watch?v=Ftn2OL9n5AI,Reinaldo Cutipa,"Reinaldo Cutipa (30) convive y trabaja en una bodega de venta de abarrotes con su madre Matilde, una mujer sobreprotectora y dominante a la que lo une un sórdido vínculo incestuoso. Cuando Reinaldo quiere alejarse para vivir junto a su enamorada, la adolescente Rosaura, Matilde se opone. A partir de ese momento, Matilde lo convence de que la traiga y que, luego, trabaje junto a él en la bodega. Mientras tanto Benito, su padre, para mantener su adicción va a la bodega a pedir dinero, Matilde se los niega, causando en él, resentimientos. La tensión entre Matilde y Rosaura escala rápidamente provocando una crisis que terminará trágicamente.",118,2023,Drama,Aborígenes Cine,Óscar Gonzáles Apaza,"Jesús Luque Colque, Sylvia Majo, Danitza Pilco",Santa Lucía,-,-,Español,-1.569.788,-706
https://m.media-amazon.com/images/M/MV5BMTI5NDhhYzYtOTcyNC00ZDUwLTgwYTItYzQxODc4MjRlNDYwXkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt27468684/?ref_=instant_tt_1&q=Reinas%20sin%20corona,https://www.youtube.com/watch?v=IoZj55k13G0,Reinas sin corona,"Jimena (Francisca Aronsson) vive atormentanda buscando ayuda para poder denunciar las agresiones que viene recibiendo, sin embargo su madre Sonia (Alexandra Graña), vive en un mundo paralelo. Su abuela Deifilia , (Daniela Romo), quien lidera una red de trata de menores, no será la mejor ayuda. Todo el entorno de Jimena va siendo complice de lo que viene ocurriendo, pero solo algunos tratarán de ayudarla.",118,2023,Drama,Sinargollas Producciones,Gino Tassara,"Francisca Aronsson, Renato Bonifaz, Claudio Calmet, Alexandra Graña",Perú,-,-,Español,-9.189.967,-75.015.152
https://m.media-amazon.com/images/M/MV5BOGRiNjBhZDQtNDg1OC00ZjE1LTk4ZGEtOThhYWQzNjhkYmYzXkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt27121034/?rf=cons_tt_atf_allow&ref_=cons_tt_atf_allow,https://www.youtube.com/watch?v=tdl7_7ZFTqA,Revolución,"Daniel es un estudiante de último año de secundaria que sueña con ser músico, pero tras no ser seleccionado en un casting de talentos, su mundo se viene abajo. Lo atormentan recuerdos de su última relación, tiene una pelea con su padre y hasta discute con Teo y Mariana, sus mejores amigos. Un día Daniel decide huir de su casa, iniciando un viaje hacia un mundo hostil, que pondrá a prueba su integridad como persona, pero también le hará revalorar la amistad de Teo y Mariana y el amor de su familia.",77,2023,Drama,Mestizo films,Nazareth Vega,"Luis Arroyo, Andrea Marla, Imanol Rivera",Perú,-,-,Español,-9.189.967,-75.015.152
https://m.media-amazon.com/images/M/MV5BMGU2MDZmYTctMGIyYy00MWQ0LTlhOTAtN2M4ZTFhM2VkMjdlXkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt30145230/?ref_=instant_tt_1&q=Tayta%20Shanti,https://www.youtube.com/watch?v=BROteUNA7iI,Tayta Shanti,"La familia Valdez se reúne para la fiesta costumbrista del “Tayta Shanti”. Angela llega de la capital junto a su hija Angie, quien niega sus raíces provincianas. En medio de la algarabía por la fiesta, Angie y su primo Marcelo tendrán que confrontar su identidad, ya que ella no se asume como huancaína y él reprime su sexualidad.",76,2023,Drama,Myxomatosis Kino,Hans Matos Camac,"Benjamín Baltazar, Laurens Flores, Marco Antonio Miranda",Huancayo,-,-,Español,-1.206.513,-7.520.486
https://m.media-amazon.com/images/M/MV5BNmIwNWY0YTMtOWNjMS00M2ViLWI5MWQtNzE5MmVlMTU4ZTEwXkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt29685826/?ref_=instant_tt_1&q=La%20Era%20Olvidada,https://www.youtube.com/watch?v=hV-L0uaGZws,La Era Olvidada,"Siglos atrás, en un territorio inhóspito y salvaje, El Heredero es traicionado y casi asesinado por gente a la que ayudó. Consigue sobrevivir y empieza un periplo de venganza contra sus ahora enemigos, entre ellos están Anastasia, León, Ania y más personas que deberán huir abandonándolo todo para salvarse. Todos ellos saben que El Heredero los perseguirá sin tregua y buscarán maneras extremas para detenerlo, y, luego de años de huida, encuentran una debilidad en él y se turnan para enfrentarlo y, así, intentar acabar con su justa venganza. ",81,2023,"Drama, Fantasía, Historia",El Corredor de Fondo Films,Cesar Miranda,"Pietro Sibille, Muki Sabogal, Agata Turkot",Cerro de Pasco,-,-,Español,-1.066.748,-7.625.668
https://m.media-amazon.com/images/M/MV5BZTNiMTdkNTMtYzA1Zi00YzcxLThhZWQtZjYwY2QxMjQ4ZmU3XkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt28544461/?rf=cons_tt_atf_allow&ref_=cons_tt_atf_allow,https://www.youtube.com/watch?v=MSDbiC7VQes,Yana-Wara,"La Justicia Comunal acusa a don Evaristo, de 80 años de edad, por el asesinato de su nieta Yana-Wara, de 13 años de edad. Durante la audiencia, todos se enteran de la trágica historia de esta joven, quien, a causa de la violencia de género, empieza a tener visiones aterradoras tras haber sido tocada por los espíritus malignos que habitan en los lugares prohibidos del Ande.",104,2023,"Drama, Misterio",Cine Aymara Studios,"Tito Catacora, Óscar Catacora","Luz Diana Mamani, Cecilio Quispe, Juan Choquehuanca",Conduriri,-,-,Español,-696.334.700,-165.526.500
https://pics.filmaffinity.com/la_pampa-763723341-mmed.jpg,https://www.filmaffinity.com/es/film462452.html,https://www.youtube.com/watch?v=ayOXgzKjfAU,La Pampa,"Juan, un exfuncionario público, huye de la justicia y de la tragedia que lo marcó de por vida. Reina, una adolescente, huye de los abusos sexuales y morales que ha sufrido desde niña en los campamentos de explotación sexual de La Pampa, un lugar controlado por las mafias mineras de oro. Unidos por el destino partirán en busca de la familia de Reina en un territorio de la Amazonía peruana sin autoridad, asolado por el crimen y la codicia.",105,2023,"Drama, Suspenso",AV FILMS,Dorian Fernández-Moris,"Fernando Bacilio, Mayella Lloclla, Óscar Carillo, Pamela Lloclla, Luz Pinedo",Perú,-,-,Español,-9.189.967,-75.015.152
https://m.media-amazon.com/images/M/MV5BNjhjZjM2N2QtMmE4NC00OTQ5LThkZDAtZTYzZTA5YTY5Zjg0XkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt34820710/?ref_=instant_tt_1&q=El%20caso%20de%20Linda%20James,-,El caso de Linda James,"Una joven universitaria de familia disfuncional, es rechazada por su familia por el desorden mental que padece. El bullying era constante hasta que tuvieron que realizar un proyecto audiovisual junto a sus compañeros de curso, los mismos que decidieron utilizar su caso para el proyecto donde descubrieron que lo que Linda padecía era mas que un problema psicológico despertando en ella una sed de venganza contra todos aquellos que en algun momento la hicieron daño.",104,2023,Horror,Kenny Producciones,Kenny Roller López Curiniqui,"Key Benites, Arturo Carbajal, Katiana Cordova",Perú,-,-,Español,-9.189.967,-75.015.152
"https://m.media-amazon.com/images/M/MV5BODUyNDRlM2YtY2FjZi00YzkyLTg2ZmUtYmY3OGU4YWExMWY0XkEyXkFqcGc@._V1_UY290_CR7,0,196,290_.jpg",https://pro.imdb.com/title/tt23364730/?ref_=instant_tt_1&q=La%20piel%20m%C3%A1s%20temida,https://www.youtube.com/watch?v=IKjqMZZzHBI,La piel más temida,"Alejandra regresa al Perú. Hace más de 20 años, ella y su madre abandonaron el país. En Cusco, haciendo trámites, descubre que su padre —a quien daba por muerto— está vivo y preso por haber militado en un grupo subversivo. Alejandra se propone, entonces, conocer a este hombre que la abandonó cuando ella tenía 3 años. Pronto, este viaje mutará hacia un tránsito interior para descubrir las trazas de su padre, su país y su propia identidad.",121,2023,Drama,BF Distribution,Joel Calero,"Juana Burga, Amiel Cayo, Lucho Cáceres, María Luque, Miguel Medina",Perú,-,-,Español,-9.189.967,-75.015.152
https://pics.filmaffinity.com/atrapado_en_mi_mente-135486178-mmed.jpg,https://www.filmaffinity.com/es/film409418.html,https://www.youtube.com/watch?v=l8y6Wglty3A,Atrapado en mi mente,"Christian es un joven amable, respetuoso, solicito y trabaja desde casa, sin embargo padece un trastorno mental y tiende a obsesionarse fácilmente con las mujeres. Así llega a la vida de Verónica, una joven youtuber que deseará no haber expuesto tanto su vida en redes sociales.",100,2022,Thriller,"Trebol Producciones, Apus Films",Richard Santaria Romero,"Andrea Luna, Sebastian Stimman",Perú,-,-,Español,-9.189.967,-75.015.152
https://m.media-amazon.com/images/M/MV5BMzNiODUzZjItYmY4OC00ZWJhLTk4MTAtZTY2MmFlYTZkYTMzXkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt32591354/?rf=cons_tt_atf_allow&ref_=cons_tt_atf_allow,https://www.youtube.com/watch?v=V34n4Oxx2H0,La herencia de Flora,"Flora Tristán, una mujer valiente, escapa de los maltratos en Francia para reclamar su herencia en el Perú. A pesar de la traición de su tío, descubre las injusticias sociales y la esclavitud. De regreso en Francia, se convierte en escritora y defensora de los derechos de obreros y mujeres. En su vida, experimenta el amor, incluso con Olympe Chodzko, pero elige renunciar al romance para dedicarse por completo a su lucha por la igualdad y la justicia. Su historia es un testimonio de valentía y dedicación a una causa mayor.",133,2024,"Drama, Biografía",Argos Producciones Audiovisuales,Augusto Tamayo San Román,"Paloma Yerovi, Alberto Isola, Diego Bertie",Perú,-,-,Español,-9.189.967,-75.015.152
https://m.media-amazon.com/images/M/MV5BM2QwNzZiZGYtMWZkYS00YTlhLWE5MGItOTE3NWU3NTM1MzUwXkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt32222167/?ref_=instant_tt_1&q=Chabuca,https://www.youtube.com/watch?v=CVcO1h3NrMk,Chabuca,"Basada en la vida del comediante, presentador de televisión, drag queen y actor peruano Ernesto Pimentel.",113,2024,"Biografía, Comedia, Drama",Tondero Producciones,Jorge Carmona,"Sergio Armasgo, Haydeé Cáceres, Miguel Davalos",Perú,-,-,Español,-9.189.967,-75.015.152
https://m.media-amazon.com/images/M/MV5BOTQ0OGUxMzUtODg3Yi00YjllLTgzN2UtYWNlNWU1NTYzYzI1XkEyXkFqcGc@._V1_.jpg,https://www.imdb.com/title/tt14925164/,https://www.youtube.com/watch?v=w19d4vYF1rc,El Sueño de Ariana,"Ariana es una estudiante de una universidad de Agronomía. Un día, durante un curso de Veterinaria, los alumnos y Muro, el profesor son testigos del brote de un virus desconocido, muy parecido a la rabia y deben tomar cartas en el asunto.",87,2022,Ciencia Ficción,La Soga Producciones,Evelyne Pegot,"Priscilla Espinoza, Javier Valdés, Christopher Gaona, Alonso Garcia, Gabriel Gil-Sanllehi",Lima ,-,-,Español,-770.388.300,-119.291.300
https://m.media-amazon.com/images/M/MV5BZDNjMjU0OTktN2IzZC00YzY1LTgyMDYtNWFhNThiOTc1ZGEzXkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt31120985/?ref_=instant_tt_1&q=%C2%BFAhora%20Somos%203%3F%20S%C3%AD%2C%20Mi%20Amor,https://www.youtube.com/watch?v=kGJLxwKWMlA,"¿Ahora Somos 3? Sí, Mi Amor","La llegada de su bebé debería ser el mayor acontecimiento para Guille y Bea, pero todo se complica con el inesperado retorno de una suegra distanciada. Guille lucha por mantener la paz y la perfección, mientras Bea enfrenta antiguas heridas que se abren con secretos revelados. Juntos, deben conseguir la reconciliación familiar y enfrentar los miedos de su inminente paternidad.",95,2024,Comedia,Wallaz Producciones,Pedro Flores Maldonado,"Yiddá Eslava, Julián Zucchi, Nancy Cavagnari, Saskia Bernaola, Pietro Sibille, Patricia Portocarrero",Perú,-,-,Español,-9.189.967,-75.015.152
https://m.media-amazon.com/images/M/MV5BNGQxOTlhMGItYTkyNy00MzU0LTg5ZmEtMDZkNThmYjI1MWM3XkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt28834181/?ref_=instant_tt_1&q=Pap%C3%A1%20Por%20Sorpresa,https://www.youtube.com/watch?v=9kVLwn0GgeI,Papá Por Sorpresa,"David Zarco, una estrella musical en declive, descubre que tiene una hija de diez años en Perú. Obligado por su discográfica a usar esta revelación para relanzar su carrera, viaja a Arequipa. Allí conoce a Luna, su hija, y Sol, su madre. Lo que comienza como una estrategia publicitaria se convierte en un viaje de autodescubrimiento y redención para David, quien se enfrenta a su pasado y encuentra la verdadera felicidad en su nueva familia.",90,2024,Comedia,Serendipia Producciones,Renzo Amado,"Amy Gutiérrez, Almudena García, Daniela Olaya",Perú,"$500, 000",-,Español,-9.189.967,-75.015.152
https://m.media-amazon.com/images/M/MV5BMjdhMzE4ODgtM2JkOS00NDlhLWE0NTktOGI3YjFlYzQxYTNkXkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt32377961/?ref_=instant_tt_1&q=Viejas%20Amigas,https://www.youtube.com/watch?v=uBFEzhV43zs,Viejas Amigas,"Pilar, Charito, Meche y Cristina son cuatro entrañables amigas amantes de la timba y el lonchecito que se reúnen todos los fines de semana. Cuando descubren que una de ellas enfrenta la batalla contra el cáncer, deciden llevar a cabo un plan de rescate, determinadas a impedir que la enfermedad se la lleve. Se ven forzadas a raptarla de la clínica para emprender un viaje hacia el norte lleno de aventuras, y con una absoluta fe en los milagros de la Virgen de La Puerta en Otuzco.",82,2024,Comedia,Funny Games Films,Fernando Villarán,"Milena Alva, Haydeé Cáceres, Patricia Frayssinet",Lima,-,-,Español,-770.388.300,-119.291.300
https://m.media-amazon.com/images/M/MV5BMjEyZmNiNzItODY5NS00ZmJmLWJjODYtN2M4MTU3ZWJmODBkXkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt33095241/?ref_=instant_tt_1&q=Killapa%20Wawan,https://www.youtube.com/watch?v=iEelmyX18LE,Killapa Wawan/ The daugther of the moon,"Killari, de 13 años, es elegida por el espíritu de los dioses tutelares como una bailarina de tijeras. Su madre, Agucha, se opone porque perdió a su esposo, Pacha, en un duelo con Lucifer y no pudo contarle sobre su embarazo, una culpa que lleva toda su vida. Oculta la muerte de Pacha a Killari. Remigio, su abuelo, en silencio por el dolor, encuentra esperanza en el interés de Killari por el baile. Decide enseñarle los secretos del baile de tijeras para derrotar a Lucifer y mantener el legado familiar. ",87,2024,Drama,LEOCES E.I.R.L.,César Galindo,"Carolina Luján Najarro, Magaly Solier, Reynaldo Arenas",Huanta,-,-,Quechua,-129,-74.25
https://m.media-amazon.com/images/M/MV5BMDQ3MjAxNzAtMmRhYy00Y2Y3LTg4M2YtZWQzYjk5ZWEwNzc2XkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt20779570/?ref_=instant_tt_1&q=Mistura,https://www.youtube.com/watch?v=3BUpmaJ5pFs,Mistura,"Perú, años 60. Norma es una mujer que no solo sufre el abandono de su esposo sino que, además del dolor que siente, tendrán que enfrentar el desprecio de la sociedad elitista de la capital, Lima. Ella no se da por vencida y trata de salir adelante por sus propios medios; para ello, reúne a varias personas de diversas comunidades, que antes desconocía, para lanzar un proyecto: un restaurante.",101,2024,Drama,"De Montreuil Entertainmnet, Oliverdog Entertaiment, Seine Pictures",Ricardo de Montreuil,"Cesar Ballumbrosio, Stefano Meier, Juan Pablo Olyslager, Bárbara Mori",Perú,-,-,Español,-9.189.967,-75.015.152
https://m.media-amazon.com/images/M/MV5BMTQ3NjBlMWEtYjdkMi00ODc1LTllNmQtZTMzZDUwNjE5YTUxXkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt32751209/?ref_=instant_tt_1&q=Ram%C3%B3n%20y%20Ram%C3%B3n,-,Ramón y Ramón,"Tras recibir las cenizas de su padre, con quien mantenía una relación distante, Ramón conoce a Mateo durante el confinamiento. A pesar de sus diferencias, surge una profunda conexión que los lleva a cuestionarse. Mateo decide acompañar a Ramón en un viaje para esparcir las cenizas en Huancayo. En esa travesía, Ramón descubre que buscaba respuestas a las preguntas equivocadas y que debe sanarse para seguir adelante.",100,2024,Drama,Circular Media,"Salvador del Solar, Álvaro Cervantes","Beto Benites, Álvaro Cervantes, Carlos Mesta, Emanuel Soriano, Jely Reátegui, Liliana Trujillo",Junín,-,-,Español,-1.115.898,-7.599.304
https://m.media-amazon.com/images/M/MV5BY2E0MWMzYjUtNmUwYS00MmVkLTgwZjctOWM1NDg3YWMzZTBkXkEyXkFqcGc@._V1_.jpg,https://www.imdb.com/title/tt33403430/,https://www.youtube.com/watch?v=6YysY7sLj-o,Sube a mi Nube,"La historia de Nubeluz, un programa infantil de los años 90, y de cómo revolucionó la televisión peruana.",110,2024,Drama,La Soga Producciones,Sergio Barrio,"Silvana Cañote, Alessa Wichtel, Andrés Wiese",Pucusana,-,-,Español,-124.658.400,-767.756.300
https://m.media-amazon.com/images/M/MV5BZDU5MDkyZjctZTI4Mi00OWExLTk5N2QtYTVlZDFjOGU2ODMyXkEyXkFqcGc@._V1_.jpg,https://www.imdb.com/title/tt32169685/,https://www.youtube.com/watch?v=notg26vqcHQ,Vaguito,"Vaguito, un perro abandonado es rescatado por Pancho un dirigente honesto de una asociación pesquera. Pancho se encuentra enfrentado a una mafia de pescadores y su lucha por impartir justicia desencadenará junto a Vaguito, una serie de eventos por lo que será víctima de una traición en alta mar. Luego de la traición, Vaguito, fiel a su amigo se rehusará a abandonar la playa y se quedará a esperar día tras día al amigo del que no pudo despedirse y que yace en las profundidades del mar.",94,2024,Drama,"Bamboo Pictures, Cinecolor Films Perú",Alex Hidalgo,"Julián Legaspi, Fernando Arze Echalar, Fiorella Rodriguez",Punta Negra,-,-,Español,-12,-76.8
https://m.media-amazon.com/images/M/MV5BMzRlMGI1N2MtMmRmNS00ZmFhLWFkMTAtMGM5NzQ4MTZjOTllXkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt33111110/?ref_=instant_tt_2&q=Los%20indomables,https://www.youtube.com/watch?v=JcZn2atDPvQ,Los indomables,"En 1781, las huestes revolucionarias Amaru-Kataristas ocupan el altiplano del sur de Perú. Sapa Inca, el último descendiente de los incas aymaras y su esposa Gregoria, deciden continuar con la insurrección indígena contra los opresores españoles. Sin embargo, en una época tumultuosa, la obsesión por la causa libertaria, el amor en tiempos de caos y la traición entre la hermandad, desencadenarán una serie de tragedias.",106,2024,"Drama, Historia, Guerra",Cine Aymara Studios,Tito Catacora,"Edwin F. Riva, Maribet Berrocal, Diego Alonzo Aguilar",Perú,-,-,Aymara,-9.189.967,-75.015.152
